inventory_key,product_key,date_key,location_key,stock_level,stock_in,stock_out,created_at
1147,1260,2023-12-28,131,246,346,100,2025-07-23 23:42:37.361149
1148,1276,2024-07-07,28,230,235,5,2025-07-23 23:42:37.362141
1149,448,2023-03-14,241,172,248,76,2025-07-23 23:42:37.363114
1150,375,2024-11-05,69,51,466,415,2025-07-23 23:42:37.364026
1151,804,2022-10-05,101,183,230,47,2025-07-23 23:42:37.364978
1152,675,2024-12-21,66,180,326,146,2025-07-23 23:42:37.365930
1153,404,2022-09-17,105,205,220,15,2025-07-23 23:42:37.366872
1154,959,2024-03-21,179,34,147,113,2025-07-23 23:42:37.367812
1155,216,2023-11-15,84,23,40,17,2025-07-23 23:42:37.368800
1156,704,2022-06-11,72,195,396,201,2025-07-23 23:42:37.370006
1157,1274,2022-03-17,220,104,317,213,2025-07-23 23:42:37.371065
1158,1377,2024-12-02,59,11,447,436,2025-07-23 23:42:37.372029
1159,848,2024-05-04,168,239,266,27,2025-07-23 23:42:37.373202
1160,1270,2024-08-27,27,277,287,10,2025-07-23 23:42:37.374313
1161,318,2022-04-19,46,5,90,85,2025-07-23 23:42:37.375297
1162,864,2022-05-21,233,27,270,243,2025-07-23 23:42:37.376298
1163,890,2024-04-12,197,55,69,14,2025-07-23 23:42:37.377281
1164,1102,2024-06-17,217,9,19,10,2025-07-23 23:42:37.378217
1165,1146,2022-03-23,99,3,227,224,2025-07-23 23:42:37.379146
1166,871,2023-07-25,61,113,291,178,2025-07-23 23:42:37.380308
1167,194,2024-09-30,24,123,192,69,2025-07-23 23:42:37.381382
1168,333,2022-03-07,59,61,114,53,2025-07-23 23:42:37.382347
1169,1221,2023-09-05,99,85,106,21,2025-07-23 23:42:37.383313
1170,990,2023-08-24,173,23,418,395,2025-07-23 23:42:37.384286
1171,1198,2022-12-04,220,15,488,473,2025-07-23 23:42:37.385414
1172,754,2023-08-31,41,75,370,295,2025-07-23 23:42:37.386507
1173,1263,2024-06-28,145,49,223,174,2025-07-23 23:42:37.387537
1174,774,2024-06-02,53,58,165,107,2025-07-23 23:42:37.388555
1175,521,2023-03-22,224,56,273,217,2025-07-23 23:42:37.389540
1176,1070,2022-05-16,186,178,425,247,2025-07-23 23:42:37.390505
1177,356,2023-12-02,23,118,393,275,2025-07-23 23:42:37.391436
1178,598,2024-10-31,68,170,273,103,2025-07-23 23:42:37.392400
1179,796,2022-07-27,16,78,152,74,2025-07-23 23:42:37.393403
1180,288,2024-02-19,248,131,212,81,2025-07-23 23:42:37.394333
1181,489,2023-05-03,195,468,493,25,2025-07-23 23:42:37.395280
1182,187,2023-12-01,191,199,300,101,2025-07-23 23:42:37.396245
1183,1093,2024-01-03,229,103,305,202,2025-07-23 23:42:37.397182
1184,1061,2023-10-21,40,17,43,26,2025-07-23 23:42:37.398178
1185,1268,2022-07-08,226,9,147,138,2025-07-23 23:42:37.399113
1186,826,2023-05-16,50,103,310,207,2025-07-23 23:42:37.400042
1187,299,2024-06-24,70,74,104,30,2025-07-23 23:42:37.400988
1188,788,2024-01-02,42,203,332,129,2025-07-23 23:42:37.401925
1189,1070,2024-04-21,151,323,432,109,2025-07-23 23:42:37.402875
1190,1026,2023-12-20,162,51,117,66,2025-07-23 23:42:37.403847
1191,680,2024-03-22,197,15,263,248,2025-07-23 23:42:37.404799
1192,560,2022-02-21,117,405,482,77,2025-07-23 23:42:37.405814
1193,1407,2023-01-23,128,200,321,121,2025-07-23 23:42:37.406777
1194,1232,2022-09-09,63,88,212,124,2025-07-23 23:42:37.407723
1195,429,2023-06-30,101,79,270,191,2025-07-23 23:42:37.408684
1196,396,2024-05-26,78,271,311,40,2025-07-23 23:42:37.409621
1197,197,2024-07-30,169,116,430,314,2025-07-23 23:42:37.410591
1198,1331,2023-09-28,204,35,61,26,2025-07-23 23:42:37.411555
1199,1231,2022-06-16,243,174,375,201,2025-07-23 23:42:37.412520
1200,1355,2023-02-10,149,142,401,259,2025-07-23 23:42:37.413481
1201,245,2023-10-17,219,6,27,21,2025-07-23 23:42:37.414461
1202,1160,2022-01-27,243,304,415,111,2025-07-23 23:42:37.415451
1203,1132,2024-02-26,72,308,494,186,2025-07-23 23:42:37.416430
1204,755,2024-09-28,12,15,33,18,2025-07-23 23:42:37.417391
1205,1128,2024-04-09,108,52,200,148,2025-07-23 23:42:37.418340
1206,469,2023-09-23,144,26,84,58,2025-07-23 23:42:37.419306
1207,773,2023-04-27,112,303,463,160,2025-07-23 23:42:37.420266
1208,336,2022-04-28,156,131,166,35,2025-07-23 23:42:37.421217
1209,963,2024-03-08,239,124,307,183,2025-07-23 23:42:37.422191
1210,1075,2024-09-27,73,178,240,62,2025-07-23 23:42:37.423391
1211,366,2024-03-27,203,124,226,102,2025-07-23 23:42:37.424485
1212,520,2024-05-02,184,3,15,12,2025-07-23 23:42:37.425488
1213,1183,2022-08-11,95,177,256,79,2025-07-23 23:42:37.426463
1214,982,2022-04-26,202,231,311,80,2025-07-23 23:42:37.427430
1215,1296,2024-10-27,21,34,244,210,2025-07-23 23:42:37.428426
1216,239,2024-10-10,147,28,95,67,2025-07-23 23:42:37.429444
1217,786,2024-08-20,131,128,142,14,2025-07-23 23:42:37.430630
1218,797,2022-05-24,196,36,62,26,2025-07-23 23:42:37.431707
1219,386,2024-05-19,36,47,496,449,2025-07-23 23:42:37.432678
1220,1172,2023-01-17,62,25,186,161,2025-07-23 23:42:37.433671
1221,685,2024-07-11,226,128,331,203,2025-07-23 23:42:37.434664
1222,1261,2023-10-06,9,168,224,56,2025-07-23 23:42:37.435604
1223,82,2023-11-30,135,94,483,389,2025-07-23 23:42:37.436588
1224,68,2023-08-28,167,14,299,285,2025-07-23 23:42:37.437560
1225,1391,2024-05-09,131,30,164,134,2025-07-23 23:42:37.438530
1226,851,2023-06-05,144,0,100,100,2025-07-23 23:42:37.439501
1227,745,2022-03-19,221,179,268,89,2025-07-23 23:42:37.440494
1228,898,2022-04-28,118,71,421,350,2025-07-23 23:42:37.441455
1229,749,2023-07-23,140,64,141,77,2025-07-23 23:42:37.442779
1230,398,2024-12-08,26,252,438,186,2025-07-23 23:42:37.444049
1231,624,2024-04-18,230,161,185,24,2025-07-23 23:42:37.445075
1232,144,2022-10-20,34,322,375,53,2025-07-23 23:42:37.446105
1233,713,2022-08-21,95,249,287,38,2025-07-23 23:42:37.447075
1234,134,2023-08-19,117,222,349,127,2025-07-23 23:42:37.448038
1235,185,2023-11-21,246,83,327,244,2025-07-23 23:42:37.449024
1236,917,2023-08-15,3,57,132,75,2025-07-23 23:42:37.449988
1237,254,2023-02-28,88,106,255,149,2025-07-23 23:42:37.450949
1238,36,2022-03-21,77,1,201,200,2025-07-23 23:42:37.451869
1239,980,2022-11-03,150,109,249,140,2025-07-23 23:42:37.452850
1240,327,2024-06-26,18,75,442,367,2025-07-23 23:42:37.453823
1241,4,2022-10-08,37,25,54,29,2025-07-23 23:42:37.454782
1242,961,2023-09-21,148,120,436,316,2025-07-23 23:42:37.455727
1243,219,2022-07-14,204,120,430,310,2025-07-23 23:42:37.457298
1244,831,2024-11-24,242,38,211,173,2025-07-23 23:42:37.458346
1245,1132,2022-06-28,199,272,288,16,2025-07-23 23:42:37.459309
1246,260,2024-04-15,217,9,479,470,2025-07-23 23:42:37.460742
1247,983,2023-06-04,177,21,371,350,2025-07-23 23:42:37.461895
1248,435,2022-10-06,217,34,434,400,2025-07-23 23:42:37.462998
1249,537,2024-03-26,129,1,85,84,2025-07-23 23:42:37.464041
1250,17,2023-05-27,84,109,215,106,2025-07-23 23:42:37.465071
1251,763,2022-02-22,66,292,475,183,2025-07-23 23:42:37.466118
1252,177,2022-03-17,101,1,101,100,2025-07-23 23:42:37.467179
1253,503,2023-01-09,192,7,45,38,2025-07-23 23:42:37.468232
1254,1488,2023-09-09,36,2,95,93,2025-07-23 23:42:37.469276
1255,217,2023-04-28,179,68,486,418,2025-07-23 23:42:37.470332
1256,369,2022-10-20,51,380,431,51,2025-07-23 23:42:37.471366
1257,1031,2023-11-10,231,120,170,50,2025-07-23 23:42:37.472392
1258,1027,2022-02-11,204,184,195,11,2025-07-23 23:42:37.473414
1259,243,2022-09-12,79,243,297,54,2025-07-23 23:42:37.474444
1260,394,2023-03-28,133,37,243,206,2025-07-23 23:42:37.475496
1261,70,2022-10-18,20,47,69,22,2025-07-23 23:42:37.476534
1262,759,2022-04-18,202,430,457,27,2025-07-23 23:42:37.477548
1263,1089,2023-12-14,75,26,60,34,2025-07-23 23:42:37.478562
1264,23,2023-01-26,84,137,187,50,2025-07-23 23:42:37.479641
1265,1119,2023-04-20,204,18,320,302,2025-07-23 23:42:37.480688
1266,408,2024-03-01,245,103,178,75,2025-07-23 23:42:37.481709
1267,1146,2022-08-05,49,78,122,44,2025-07-23 23:42:37.482792
1268,526,2022-02-18,172,34,127,93,2025-07-23 23:42:37.483908
1269,651,2022-06-05,168,135,480,345,2025-07-23 23:42:37.484932
1270,614,2024-12-19,35,241,441,200,2025-07-23 23:42:37.485969
1271,1100,2023-09-24,14,6,307,301,2025-07-23 23:42:37.487011
1272,1305,2023-05-19,223,280,372,92,2025-07-23 23:42:37.488044
1273,99,2023-04-27,113,11,319,308,2025-07-23 23:42:37.489211
1274,855,2023-09-16,146,20,35,15,2025-07-23 23:42:37.490247
1275,59,2024-04-18,85,67,119,52,2025-07-23 23:42:37.491267
1276,1417,2024-11-27,192,32,335,303,2025-07-23 23:42:37.492302
1277,47,2024-05-21,229,15,319,304,2025-07-23 23:42:37.493359
1278,372,2023-12-05,156,144,177,33,2025-07-23 23:42:37.494360
1279,1271,2024-12-15,223,175,205,30,2025-07-23 23:42:37.495374
1280,152,2022-01-02,62,80,345,265,2025-07-23 23:42:37.496383
1281,7,2024-04-16,207,57,431,374,2025-07-23 23:42:37.497395
1282,294,2022-05-03,13,77,113,36,2025-07-23 23:42:37.498449
1283,478,2022-09-03,191,107,324,217,2025-07-23 23:42:37.499522
1284,1361,2022-06-26,216,16,70,54,2025-07-23 23:42:37.500557
1285,54,2022-08-19,75,466,498,32,2025-07-23 23:42:37.501627
1286,816,2023-01-30,69,70,345,275,2025-07-23 23:42:37.502655
1287,286,2023-01-26,239,426,500,74,2025-07-23 23:42:37.503700
1288,1171,2022-01-26,247,186,243,57,2025-07-23 23:42:37.504891
1289,580,2024-11-11,235,31,64,33,2025-07-23 23:42:37.505941
1290,1102,2022-03-03,35,116,295,179,2025-07-23 23:42:37.506885
1291,645,2022-12-25,150,129,155,26,2025-07-23 23:42:37.507870
1292,637,2022-04-30,119,25,187,162,2025-07-23 23:42:37.508865
1293,1145,2024-06-25,119,47,65,18,2025-07-23 23:42:37.509838
1294,949,2024-05-11,172,10,31,21,2025-07-23 23:42:37.510752
1295,1309,2024-06-21,191,11,127,116,2025-07-23 23:42:37.511694
1296,1147,2022-04-18,196,95,141,46,2025-07-23 23:42:37.512617
1297,547,2022-06-24,238,3,43,40,2025-07-23 23:42:37.513562
1298,147,2024-02-06,78,126,236,110,2025-07-23 23:42:37.514488
1299,1026,2022-07-15,244,270,415,145,2025-07-23 23:42:37.515454
1300,1445,2022-07-16,13,280,439,159,2025-07-23 23:42:37.516400
1301,1060,2022-05-28,131,34,154,120,2025-07-23 23:42:37.517329
1302,489,2023-10-19,125,361,435,74,2025-07-23 23:42:37.518278
1303,1256,2023-05-01,249,24,57,33,2025-07-23 23:42:37.519212
1304,995,2022-10-31,47,47,65,18,2025-07-23 23:42:37.520148
1305,594,2024-08-21,133,179,222,43,2025-07-23 23:42:37.521351
1306,135,2023-04-17,136,12,76,64,2025-07-23 23:42:37.522341
1307,588,2024-08-02,170,13,182,169,2025-07-23 23:42:37.523417
1308,43,2024-05-25,217,34,390,356,2025-07-23 23:42:37.524401
1309,978,2023-02-18,204,344,387,43,2025-07-23 23:42:37.525526
1310,816,2024-10-29,205,1,37,36,2025-07-23 23:42:37.526702
1311,1022,2024-12-21,17,138,456,318,2025-07-23 23:42:37.527665
1312,1432,2024-10-07,152,79,190,111,2025-07-23 23:42:37.528718
1313,1354,2022-04-01,187,470,485,15,2025-07-23 23:42:37.529704
1314,1383,2023-08-08,142,32,88,56,2025-07-23 23:42:37.530953
1315,370,2022-12-13,34,30,67,37,2025-07-23 23:42:37.532029
1316,550,2023-03-07,36,365,415,50,2025-07-23 23:42:37.532991
1317,1235,2023-11-23,68,129,207,78,2025-07-23 23:42:37.533971
1318,737,2023-08-04,105,66,156,90,2025-07-23 23:42:37.534916
1319,564,2023-02-15,56,159,198,39,2025-07-23 23:42:37.535878
1320,794,2024-03-22,3,130,195,65,2025-07-23 23:42:37.536868
1321,534,2024-06-22,13,74,199,125,2025-07-23 23:42:37.537863
1322,946,2024-10-07,173,68,74,6,2025-07-23 23:42:37.538855
1323,1236,2024-12-24,8,192,273,81,2025-07-23 23:42:37.539825
1324,382,2024-02-29,87,32,256,224,2025-07-23 23:42:37.540793
1325,190,2024-02-11,87,51,434,383,2025-07-23 23:42:37.541993
1326,426,2022-08-29,158,352,480,128,2025-07-23 23:42:37.542998
1327,788,2024-09-29,188,52,264,212,2025-07-23 23:42:37.543990
1328,772,2022-01-20,1,62,117,55,2025-07-23 23:42:37.544989
1329,983,2024-09-03,162,17,475,458,2025-07-23 23:42:37.546130
1330,763,2023-02-01,172,377,396,19,2025-07-23 23:42:37.547148
1331,987,2024-11-19,250,116,166,50,2025-07-23 23:42:37.548099
1332,1033,2023-01-13,7,4,78,74,2025-07-23 23:42:37.549234
1333,1158,2023-11-09,49,155,254,99,2025-07-23 23:42:37.550191
1334,187,2022-07-26,5,62,78,16,2025-07-23 23:42:37.551182
1335,932,2023-07-30,240,51,205,154,2025-07-23 23:42:37.552161
1336,1368,2023-10-28,235,71,161,90,2025-07-23 23:42:37.553152
1337,1149,2024-06-04,240,159,283,124,2025-07-23 23:42:37.554144
1338,1403,2024-08-31,128,120,194,74,2025-07-23 23:42:37.555133
1339,604,2022-10-15,184,14,27,13,2025-07-23 23:42:37.556271
1340,564,2023-01-17,144,65,128,63,2025-07-23 23:42:37.557269
1341,1428,2022-06-30,4,316,406,90,2025-07-23 23:42:37.558234
1342,990,2024-08-10,149,155,300,145,2025-07-23 23:42:37.559502
1343,828,2023-11-05,24,198,243,45,2025-07-23 23:42:37.560543
1344,42,2023-02-22,201,158,340,182,2025-07-23 23:42:37.561547
1345,871,2023-01-16,206,159,372,213,2025-07-23 23:42:37.562543
1346,960,2022-11-15,2,266,302,36,2025-07-23 23:42:37.563523
1347,1044,2024-06-26,21,28,35,7,2025-07-23 23:42:37.564496
1348,563,2024-10-10,179,433,447,14,2025-07-23 23:42:37.565486
1349,400,2022-06-03,40,186,458,272,2025-07-23 23:42:37.566498
1350,78,2023-10-22,126,3,12,9,2025-07-23 23:42:37.567510
1351,763,2023-03-06,171,181,375,194,2025-07-23 23:42:37.568498
1352,695,2023-07-28,32,244,298,54,2025-07-23 23:42:37.569495
1353,1139,2022-05-24,64,23,29,6,2025-07-23 23:42:37.570469
1354,663,2022-01-22,182,148,186,38,2025-07-23 23:42:37.571465
1355,582,2024-09-06,231,282,380,98,2025-07-23 23:42:37.572447
1356,1278,2024-10-13,219,28,48,20,2025-07-23 23:42:37.573475
1357,1368,2024-01-28,13,67,122,55,2025-07-23 23:42:37.574497
1358,424,2022-09-14,26,128,139,11,2025-07-23 23:42:37.575498
1359,185,2023-05-30,193,0,126,126,2025-07-23 23:42:37.576510
1360,275,2024-09-29,12,126,267,141,2025-07-23 23:42:37.577540
1361,1446,2023-03-08,89,26,376,350,2025-07-23 23:42:37.578508
1362,410,2022-04-28,156,81,195,114,2025-07-23 23:42:37.579496
1363,777,2024-01-08,168,147,176,29,2025-07-23 23:42:37.580482
1364,1469,2022-07-19,210,177,215,38,2025-07-23 23:42:37.581465
1365,595,2022-04-15,92,19,100,81,2025-07-23 23:42:37.582454
1366,656,2024-05-03,221,172,218,46,2025-07-23 23:42:37.583436
1367,1343,2023-09-28,224,307,324,17,2025-07-23 23:42:37.584441
1368,573,2024-10-24,189,15,100,85,2025-07-23 23:42:37.585420
1369,1307,2022-02-21,240,92,165,73,2025-07-23 23:42:37.586522
1370,494,2024-05-17,247,81,403,322,2025-07-23 23:42:37.587500
1371,1253,2024-05-29,241,164,466,302,2025-07-23 23:42:37.588476
1372,1264,2022-11-06,25,140,272,132,2025-07-23 23:42:37.589531
1373,9,2024-12-27,210,0,229,229,2025-07-23 23:42:37.590489
1374,724,2024-01-22,95,29,424,395,2025-07-23 23:42:37.591639
1375,776,2022-03-12,232,65,215,150,2025-07-23 23:42:37.592640
1376,695,2023-04-20,100,30,256,226,2025-07-23 23:42:37.593634
1377,1239,2024-03-12,162,58,217,159,2025-07-23 23:42:37.594618
1378,1137,2023-03-21,84,34,199,165,2025-07-23 23:42:37.595601
1379,142,2023-03-18,196,9,46,37,2025-07-23 23:42:37.596588
1380,995,2024-01-27,229,0,386,386,2025-07-23 23:42:37.597585
1381,859,2023-05-02,65,165,289,124,2025-07-23 23:42:37.598540
1382,1345,2022-01-24,90,123,183,60,2025-07-23 23:42:37.599505
1383,616,2022-03-25,189,189,203,14,2025-07-23 23:42:37.600464
1384,693,2024-06-19,113,229,287,58,2025-07-23 23:42:37.601453
1385,1444,2022-11-26,21,221,446,225,2025-07-23 23:42:37.602418
1386,1397,2024-06-11,150,0,57,57,2025-07-23 23:42:37.603370
1387,660,2024-08-09,16,27,309,282,2025-07-23 23:42:37.604317
1388,15,2022-09-30,9,27,106,79,2025-07-23 23:42:37.605283
1389,8,2024-10-02,104,142,164,22,2025-07-23 23:42:37.606231
1390,1399,2022-11-01,45,49,72,23,2025-07-23 23:42:37.607170
1391,818,2023-12-06,218,94,217,123,2025-07-23 23:42:37.608122
1392,318,2024-04-09,12,49,314,265,2025-07-23 23:42:37.609091
1393,1116,2022-05-16,94,184,489,305,2025-07-23 23:42:37.610024
1394,1382,2024-10-04,172,97,284,187,2025-07-23 23:42:37.610956
1395,850,2024-01-28,189,332,337,5,2025-07-23 23:42:37.611891
1396,1479,2024-07-07,188,184,201,17,2025-07-23 23:42:37.612841
1397,158,2022-07-03,144,23,63,40,2025-07-23 23:42:37.613802
1398,1350,2023-01-01,134,32,133,101,2025-07-23 23:42:37.614779
1399,623,2022-06-27,187,24,70,46,2025-07-23 23:42:37.615734
1400,312,2024-08-30,156,80,109,29,2025-07-23 23:42:37.616679
1401,896,2024-08-16,22,1,38,37,2025-07-23 23:42:37.617620
1402,977,2022-01-24,48,336,409,73,2025-07-23 23:42:37.618589
1403,850,2024-03-21,136,2,30,28,2025-07-23 23:42:37.619652
1404,576,2022-08-15,95,11,20,9,2025-07-23 23:42:37.620627
1405,363,2022-06-12,200,139,231,92,2025-07-23 23:42:37.621584
1406,747,2023-01-25,92,53,182,129,2025-07-23 23:42:37.622529
1407,1238,2024-03-27,64,46,85,39,2025-07-23 23:42:37.623479
1408,773,2022-03-17,83,59,327,268,2025-07-23 23:42:37.624438
1409,1478,2024-01-03,36,14,220,206,2025-07-23 23:42:37.625583
1410,1338,2023-09-20,27,22,94,72,2025-07-23 23:42:37.626685
1411,1171,2024-05-27,135,25,83,58,2025-07-23 23:42:37.627709
1412,280,2023-08-27,133,28,40,12,2025-07-23 23:42:37.628942
1413,1207,2024-11-07,72,24,325,301,2025-07-23 23:42:37.630010
1414,1306,2022-12-29,111,382,495,113,2025-07-23 23:42:37.631018
1415,1130,2023-08-27,28,348,355,7,2025-07-23 23:42:37.631989
1416,1389,2022-10-05,60,168,232,64,2025-07-23 23:42:37.632963
1417,573,2024-10-05,43,2,35,33,2025-07-23 23:42:37.633911
1418,297,2024-12-31,148,27,63,36,2025-07-23 23:42:37.635006
1419,1342,2022-10-18,68,11,95,84,2025-07-23 23:42:37.636190
1420,551,2023-10-28,204,6,43,37,2025-07-23 23:42:37.637337
1421,572,2023-07-13,237,173,464,291,2025-07-23 23:42:37.638386
1422,1067,2023-06-18,55,75,103,28,2025-07-23 23:42:37.639455
1423,1122,2022-05-21,188,203,238,35,2025-07-23 23:42:37.640558
1424,611,2024-01-03,168,6,40,34,2025-07-23 23:42:37.641601
1425,564,2023-03-20,44,70,336,266,2025-07-23 23:42:37.642645
1426,1493,2023-05-10,136,67,286,219,2025-07-23 23:42:37.643687
1427,1216,2023-06-07,152,111,343,232,2025-07-23 23:42:37.644722
1428,980,2024-12-28,72,10,263,253,2025-07-23 23:42:37.645837
1429,372,2023-01-02,23,293,333,40,2025-07-23 23:42:37.646900
1430,368,2023-02-25,84,74,190,116,2025-07-23 23:42:37.647968
1431,110,2023-01-12,212,340,379,39,2025-07-23 23:42:37.649043
1432,771,2023-08-02,19,188,334,146,2025-07-23 23:42:37.650077
1433,1092,2024-02-06,132,74,246,172,2025-07-23 23:42:37.651101
1434,340,2022-11-26,143,93,470,377,2025-07-23 23:42:37.652142
1435,465,2022-01-11,14,25,184,159,2025-07-23 23:42:37.653182
1436,1224,2024-06-10,71,127,325,198,2025-07-23 23:42:37.654205
1437,791,2024-04-13,47,205,395,190,2025-07-23 23:42:37.655223
1438,1029,2022-11-26,123,112,280,168,2025-07-23 23:42:37.656250
1439,486,2023-02-01,89,8,326,318,2025-07-23 23:42:37.657567
1440,955,2022-08-18,23,304,482,178,2025-07-23 23:42:37.658625
1441,96,2024-10-18,227,20,79,59,2025-07-23 23:42:37.659640
1442,719,2023-04-02,229,126,282,156,2025-07-23 23:42:37.660627
1443,460,2022-09-23,180,121,181,60,2025-07-23 23:42:37.661597
1444,112,2022-07-15,166,45,208,163,2025-07-23 23:42:37.662586
1445,237,2022-05-16,133,26,33,7,2025-07-23 23:42:37.663556
1446,451,2023-09-28,50,50,70,20,2025-07-23 23:42:37.664522
1447,1084,2024-05-10,147,121,149,28,2025-07-23 23:42:37.665488
1448,84,2022-06-19,181,270,399,129,2025-07-23 23:42:37.666454
1449,811,2023-09-06,65,52,246,194,2025-07-23 23:42:37.667625
1450,1055,2023-10-08,88,13,130,117,2025-07-23 23:42:37.668658
1451,1048,2022-09-10,180,104,111,7,2025-07-23 23:42:37.669686
1452,1362,2023-07-10,241,111,428,317,2025-07-23 23:42:37.670706
1453,273,2024-01-31,170,16,239,223,2025-07-23 23:42:37.671683
1454,855,2022-04-02,120,71,115,44,2025-07-23 23:42:37.672881
1455,522,2023-01-17,8,115,155,40,2025-07-23 23:42:37.673909
1456,859,2023-07-06,42,143,191,48,2025-07-23 23:42:37.674875
1457,255,2024-09-29,207,115,411,296,2025-07-23 23:42:37.675866
1458,554,2023-08-15,205,153,465,312,2025-07-23 23:42:37.676856
1459,803,2022-02-26,184,121,183,62,2025-07-23 23:42:37.677844
1460,871,2023-05-06,190,39,44,5,2025-07-23 23:42:37.678814
1461,1297,2024-03-01,182,23,150,127,2025-07-23 23:42:37.679783
1462,1183,2022-01-24,175,19,32,13,2025-07-23 23:42:37.680732
1463,392,2023-03-05,222,85,263,178,2025-07-23 23:42:37.681699
1464,1242,2024-09-11,149,171,278,107,2025-07-23 23:42:37.682644
1465,380,2023-02-14,197,85,269,184,2025-07-23 23:42:37.683610
1466,1177,2022-07-18,168,79,177,98,2025-07-23 23:42:37.684583
1467,292,2024-05-18,250,19,274,255,2025-07-23 23:42:37.685533
1468,1141,2022-10-13,78,4,15,11,2025-07-23 23:42:37.686473
1469,903,2023-04-06,42,22,380,358,2025-07-23 23:42:37.687437
1470,1420,2024-03-10,87,4,27,23,2025-07-23 23:42:37.688398
1471,1188,2024-07-23,114,403,491,88,2025-07-23 23:42:37.689366
1472,1083,2024-12-14,110,18,35,17,2025-07-23 23:42:37.690311
1473,114,2022-08-01,3,306,393,87,2025-07-23 23:42:37.691285
1474,488,2022-03-04,86,285,334,49,2025-07-23 23:42:37.692236
1475,1471,2023-07-04,32,29,133,104,2025-07-23 23:42:37.693186
1476,1378,2022-10-23,109,220,252,32,2025-07-23 23:42:37.694179
1477,38,2024-06-21,90,349,368,19,2025-07-23 23:42:37.695134
1478,459,2022-12-12,126,327,401,74,2025-07-23 23:42:37.696102
1479,218,2023-11-18,189,198,432,234,2025-07-23 23:42:37.697044
1480,901,2024-05-15,149,34,148,114,2025-07-23 23:42:37.698315
1481,436,2022-06-20,139,91,274,183,2025-07-23 23:42:37.699318
1482,826,2023-03-05,76,335,404,69,2025-07-23 23:42:37.700326
1483,1228,2022-05-26,142,133,298,165,2025-07-23 23:42:37.701514
1484,152,2024-03-16,95,131,207,76,2025-07-23 23:42:37.702517
1485,523,2023-12-09,215,60,155,95,2025-07-23 23:42:37.703492
1486,908,2022-06-27,33,251,317,66,2025-07-23 23:42:37.704648
1487,966,2022-05-01,77,235,365,130,2025-07-23 23:42:37.705715
1488,969,2022-01-27,106,17,246,229,2025-07-23 23:42:37.706713
1489,1150,2022-02-05,221,196,201,5,2025-07-23 23:42:37.707682
1490,654,2024-06-07,73,110,250,140,2025-07-23 23:42:37.709040
1491,1009,2023-09-21,226,293,356,63,2025-07-23 23:42:37.710181
1492,1280,2024-06-09,34,193,450,257,2025-07-23 23:42:37.711231
