sales_key,order_id,customer_key,product_key,campaign_key,date_key,quantity,unit_price,discount_amount,total_amount,location_key,payment_method_id,created_at
1520,O-1fa0de4a,397,1355,121,7/4/2024,1,258.69,29.07,229.62,91,MasterCard,42:27.2
1521,O-f9d39bcd,4671,895,157,28/1/2023,5,427.84,390.03,1749.17,224,MasterCard,42:27.2
1522,O-08584929,4681,343,155,7/10/2023,4,331.65,27.76,1298.84,22,PayPal,42:27.2
1523,O-f8375ef6,792,64,24,18/3/2024,5,55.32,35.23,241.37,228,Visa,42:27.2
1524,O-5a1f9b83,744,695,41,17/5/2023,1,368.92,33.85,335.07,233,PayPal,42:27.2
1525,O-5bc18d5d,2069,786,77,7/1/2023,4,221.25,193.86,691.14,104,MasterCard,42:27.2
1526,O-d28d0a99,1552,1011,89,5/5/2023,3,168.7,148.3,357.8,173,MasterCard,42:27.2
1527,O-62f88cf1,4652,878,8,30/3/2023,2,428.19,32.72,823.66,234,Afterpay,42:27.2
1528,O-85fc6ccc,705,418,114,23/10/2022,3,398.94,67.37,1129.45,178,PayPal,42:27.2
1529,O-716458b6,3298,1360,43,21/4/2022,3,391.09,217.89,955.38,105,PayPal,42:27.2
1530,O-e70b18bf,3155,27,70,9/6/2024,1,217.6,12.33,205.27,116,Visa,42:27.2
1531,O-6449d8d8,587,212,83,6/6/2022,4,329.88,342.87,976.65,144,MasterCard,42:27.2
1532,O-7e536435,1662,1370,190,26/7/2022,3,251.76,121.45,633.83,76,MasterCard,42:27.2
1533,O-8a72a790,2747,978,23,24/9/2022,3,377.01,91.47,1039.56,6,MasterCard,42:27.2
1534,O-05ee3ed1,2460,344,174,12/4/2022,4,473.98,103.46,1792.46,141,PayPal,42:27.2
1535,O-7fab7940,524,49,72,22/2/2023,5,308.92,134.68,1409.92,207,PayPal,42:27.2
1536,O-e0cb8c2c,2245,325,38,26/2/2024,1,446,84.75,361.25,181,Cash,42:27.2
1537,O-2df15a19,3992,384,125,10/11/2024,2,326.51,75.84,577.18,250,PayPal,42:27.2
1538,O-02dd1744,3699,51,59,4/2/2022,1,281.39,31.68,249.71,180,Cash,42:27.2
1539,O-c0372a73,917,419,195,12/7/2023,5,344.71,331.04,1392.51,108,MasterCard,42:27.2
1540,O-1bab133f,3656,446,145,6/4/2023,3,163.04,16.83,472.29,216,Afterpay,42:27.2
1541,O-381a7c74,1232,242,117,6/6/2023,5,363.66,254.17,1564.13,225,PayPal,42:27.2
1542,O-8d6fe0f8,2951,1005,39,10/10/2022,5,93.33,51.23,415.42,162,PayPal,42:27.2
1543,O-b0b70fe8,1619,623,183,11/5/2022,2,403.96,47.89,760.03,112,MasterCard,42:27.2
1544,O-1623d0db,1022,305,163,22/5/2023,1,76.11,11.44,64.67,161,MasterCard,42:27.2
1545,O-1a1a5277,889,852,59,1/9/2023,2,300.31,91.59,509.03,243,PayPal,42:27.2
1546,O-77b6dc2d,2618,1371,69,24/2/2024,5,34.27,36.94,134.41,49,Cash,42:27.2
1547,O-fa645dbe,534,628,169,19/11/2024,1,341.29,100.93,240.36,52,Visa,42:27.2
1548,O-6eb0c70a,1990,540,100,16/3/2023,5,308.28,432.2,1109.2,9,MasterCard,42:27.2
1549,O-d3d58bac,3932,393,8,4/12/2024,4,213.12,21.33,831.15,185,Cash,42:27.2
1550,O-0debd179,4776,135,62,17/2/2022,3,244.13,128.05,604.34,26,Visa,42:27.3
1551,O-02701280,3093,1000,107,16/8/2024,5,273.49,261.44,1106.01,226,Visa,42:27.3
1552,O-7ecae070,280,372,68,10/10/2022,3,57.57,24.98,147.73,2,MasterCard,42:27.3
1553,O-84948912,1201,836,34,5/6/2022,2,70.14,19.19,121.09,154,Visa,42:27.3
1554,O-b442ff8f,1624,1333,84,10/11/2024,1,111.24,4.37,106.87,147,PayPal,42:27.3
1555,O-f53e13da,3891,519,161,3/3/2024,4,238.82,77.47,877.81,25,Afterpay,42:27.3
1556,O-5c6743f6,2872,935,102,29/1/2023,1,474.58,57.19,417.39,212,Cash,42:27.3
1557,O-457ee1aa,2633,533,129,22/5/2024,3,68.27,42.95,161.86,138,PayPal,42:27.3
1558,O-794081bd,2709,492,179,11/7/2022,3,453.72,347.94,1013.22,53,MasterCard,42:27.3
1559,O-cbd1c5b6,1579,935,81,11/7/2022,1,23.34,5.95,17.39,236,PayPal,42:27.3
1560,O-ece613e2,757,1135,6,15/11/2023,2,246.92,72.09,421.75,52,PayPal,42:27.3
1561,O-3f54a414,3952,92,174,24/8/2024,1,194.26,56.94,137.32,180,MasterCard,42:27.3
1562,O-98284fa9,4271,308,58,27/11/2024,2,30.87,14.8,46.94,187,Visa,42:27.3
1563,O-fb0c6edd,2933,535,108,6/8/2023,5,57.62,52.61,235.49,71,Afterpay,42:27.3
1564,O-55c8a9fc,2133,217,102,1/1/2022,2,52.18,11.46,92.9,146,MasterCard,42:27.3
1565,O-f6bbf776,1265,1100,173,5/10/2024,2,281.77,5.31,558.23,58,Cash,42:27.3
1566,O-75c19998,1928,463,70,18/4/2022,5,252.86,27.9,1236.4,73,Afterpay,42:27.3
1567,O-c52f6743,2818,516,136,28/8/2023,1,293.24,42.12,251.12,198,Cash,42:27.3
1568,O-567d97bb,157,379,52,19/12/2023,2,68.56,5.19,131.93,158,Visa,42:27.3
1569,O-77ef0a07,2130,38,30,14/11/2024,1,22.05,3.54,18.51,135,Afterpay,42:27.3
1570,O-d4ae6b7f,3955,1474,152,9/8/2024,3,183.81,21.13,530.3,8,MasterCard,42:27.3
1571,O-f667cb3f,149,465,120,31/7/2024,2,178.55,103.54,253.56,74,Cash,42:27.3
1572,O-ce439a19,4883,55,20,29/1/2022,1,267.54,67.1,200.44,207,Afterpay,42:27.3
1573,O-09249672,4075,522,46,3/5/2023,2,130.37,26.24,234.5,52,MasterCard,42:27.3
1574,O-e3daa285,763,851,129,12/5/2024,1,385.99,62.79,323.2,235,MasterCard,42:27.3
1575,O-42b1dbe5,2501,1441,194,17/3/2024,2,121.6,38.49,204.71,171,Visa,42:27.3
1576,O-4bfaadd9,4659,647,107,27/11/2023,3,426.81,64.87,1215.56,150,Afterpay,42:27.3
1577,O-a68f76bd,2796,717,94,19/2/2024,1,244.87,32.8,212.07,74,MasterCard,42:27.3
1578,O-43f15600,2716,468,89,29/6/2022,5,107.88,132.9,406.5,188,MasterCard,42:27.3
1579,O-49f016fe,1523,1006,145,9/5/2024,2,88.32,2.18,174.46,130,Cash,42:27.3
1580,O-9c11bf6c,1917,1297,186,14/7/2022,4,310.56,26.91,1215.33,148,Visa,42:27.3
1581,O-fca6855d,3704,808,43,1/6/2023,2,18.64,0.21,37.07,181,PayPal,42:27.3
1582,O-74edcc3c,1291,622,70,6/5/2022,2,100.96,0.29,201.63,169,MasterCard,42:27.3
1583,O-c5b9a686,2982,669,72,22/11/2023,5,215.79,265.63,813.32,96,Visa,42:27.3
1584,O-1c9628d0,2465,1095,66,5/4/2024,2,226.14,79.22,373.06,70,PayPal,42:27.3
1585,O-71475ae8,1445,1110,100,12/3/2022,5,241.66,327.08,881.22,184,Visa,42:27.3
1586,O-f98aa84c,3841,1070,133,14/2/2022,1,114.96,33.61,81.35,233,Afterpay,42:27.3
1587,O-e49c07b0,2011,1192,5,3/4/2022,5,166.87,23.21,811.14,160,Cash,42:27.3
1588,O-243d0b22,2432,254,49,22/4/2024,4,210.11,84.21,756.23,59,Cash,42:27.3
1589,O-47e1be79,4764,535,29,21/11/2022,3,385.27,154.46,1001.35,195,Visa,42:27.3
1590,O-4d1edc20,2727,184,199,6/9/2023,5,139.35,157.32,539.43,220,Cash,42:27.3
1591,O-39e7b1bd,1416,1206,186,22/2/2023,5,37.12,35.12,150.48,145,Afterpay,42:27.3
1592,O-fafac63b,548,928,4,10/10/2024,3,493.96,56.41,1425.47,170,MasterCard,42:27.3
1593,O-9ca6bbd2,2605,860,37,6/11/2022,1,455.25,15.77,439.48,128,Cash,42:27.3
1594,O-d8ad8694,1444,680,101,23/12/2024,2,422.64,29.09,816.19,61,PayPal,42:27.3
1595,O-2fce1d4d,3281,157,72,20/8/2022,4,10.48,6.88,35.04,111,Cash,42:27.3
1596,O-1097eae6,3657,1016,29,3/8/2022,3,65.59,45.32,151.45,132,PayPal,42:27.3
1597,O-e097afce,555,1164,86,12/10/2024,2,299.12,51.02,547.22,39,Visa,42:27.3
1598,O-2e36f5b0,3485,1158,168,17/7/2024,4,215.83,88.79,774.53,99,Visa,42:27.3
1599,O-e5e09af7,2527,1225,17,18/9/2024,3,164.09,67.94,424.33,245,Afterpay,42:27.3
1600,O-157688c8,1187,352,54,24/9/2023,5,232.88,124.67,1039.73,143,PayPal,42:27.3
1601,O-b6559131,4617,950,105,12/2/2023,1,240.39,37,203.39,101,PayPal,42:27.3
1602,O-3e0d0035,1954,50,151,29/7/2022,1,337.5,99.48,238.02,141,Visa,42:27.3
1603,O-ce7fc18e,2183,345,112,4/6/2022,2,50.31,22.25,78.37,60,PayPal,42:27.3
1604,O-b45a0e8c,714,250,195,13/11/2022,5,26.55,6.26,126.49,176,Afterpay,42:27.3
1605,O-e7c171f1,4749,364,172,8/1/2022,5,209.46,107.1,940.2,122,Afterpay,42:27.3
1606,O-a80656ef,1817,1313,94,20/12/2024,2,179.57,104.03,255.11,231,Cash,42:27.4
1607,O-86ad6f20,2908,841,91,5/5/2024,2,222.18,114.57,329.79,109,Afterpay,42:27.4
1608,O-7c64374f,1145,1333,86,23/6/2022,1,473.83,50.72,423.11,15,MasterCard,42:27.4
1609,O-001eaf69,4061,911,49,22/7/2024,4,397.22,62.78,1526.1,249,Afterpay,42:27.4
1610,O-d8c4e65b,3171,745,119,11/6/2022,4,127.77,19.57,491.51,129,PayPal,42:27.4
1611,O-fa60c8c7,692,362,156,18/1/2022,2,54.86,2.51,107.21,153,PayPal,42:27.4
1612,O-b0adbe05,3111,1058,160,11/4/2023,3,110.92,63.09,269.67,67,MasterCard,42:27.4
1613,O-780da6e4,4649,821,84,13/4/2023,1,173.68,34.63,139.05,123,MasterCard,42:27.4
1614,O-0c101a11,3381,697,90,3/12/2022,2,32.84,1.01,64.67,16,Cash,42:27.4
1615,O-d07ed739,2442,573,111,3/4/2024,1,45.22,6.49,38.73,147,MasterCard,42:27.4
1616,O-89a5b7f0,3788,240,4,27/2/2024,2,99.77,54.58,144.96,104,PayPal,42:27.4
1617,O-e8276df0,3096,520,169,7/9/2022,1,159.59,32.12,127.47,84,PayPal,42:27.4
1618,O-024a36bc,1427,861,135,7/2/2024,1,309.2,88.03,221.17,180,Cash,42:27.4
1619,O-995b6230,2065,1485,192,1/11/2023,1,449.62,85.12,364.5,46,Visa,42:27.4
1620,O-6c8707cc,2522,11,200,5/1/2022,4,140.48,75.03,486.89,2,Afterpay,42:27.4
1621,O-e30d5398,1397,654,107,20/7/2024,5,206.12,42.23,988.37,80,PayPal,42:27.4
1622,O-ed9c9194,1693,39,85,11/6/2023,3,405.08,237.9,977.34,53,MasterCard,42:27.4
1623,O-ba7bd8cd,4062,226,181,12/11/2024,4,474.47,326.07,1571.81,241,Afterpay,42:27.4
1624,O-0df63942,3314,1102,153,13/8/2023,2,183.3,10.75,355.85,130,PayPal,42:27.4
1625,O-0e6ddbf5,334,575,104,11/11/2024,5,313.69,76.86,1491.59,165,Afterpay,42:27.4
1626,O-b5d64cd4,4470,624,141,22/10/2024,3,348.17,252.42,792.09,143,Visa,42:27.4
1627,O-1725e66e,3112,1138,73,19/2/2022,2,113.49,12.84,214.14,198,Afterpay,42:27.4
1628,O-7608b426,1176,862,59,29/4/2022,2,343.56,66.46,620.66,89,Cash,42:27.4
1629,O-b16b6bb2,339,1061,54,6/12/2023,4,348.05,127.55,1264.65,42,Visa,42:27.4
1630,O-357d8006,1198,831,144,23/8/2024,5,483.81,715.55,1703.5,112,PayPal,42:27.4
1631,O-28b5e190,1115,763,121,5/4/2024,1,335.33,32.64,302.69,100,PayPal,42:27.4
1632,O-71254b2e,4016,428,56,25/5/2024,3,176.24,91.57,437.15,44,Afterpay,42:27.4
1633,O-22c290bd,447,625,114,1/11/2024,3,82.87,58.34,190.27,98,Cash,42:27.4
1634,O-0c454e91,4885,998,176,30/5/2023,1,328.91,3.11,325.8,168,Visa,42:27.4
1635,O-86a0549e,3531,669,133,6/8/2023,3,103.29,44.17,265.7,129,Visa,42:27.4
1636,O-a1a2f97e,3523,900,168,7/11/2024,2,110.82,1.6,220.04,33,Cash,42:27.4
1637,O-991e56ec,1453,1204,151,9/2/2022,2,212.4,7.52,417.28,113,Afterpay,42:27.4
1638,O-1fe40006,3541,1207,7,11/12/2024,1,410.56,11.23,399.33,139,Cash,42:27.4
1639,O-d8197216,742,22,145,23/3/2022,1,465.61,2.18,463.43,179,Afterpay,42:27.4
1640,O-6342b3e4,138,946,51,5/9/2024,4,39.45,45.39,112.41,145,PayPal,42:27.4
1641,O-f9ccc0df,4850,73,19,29/11/2022,1,338.55,64.13,274.42,57,MasterCard,42:27.4
1642,O-3d348d23,884,892,62,29/8/2023,5,276.4,215.35,1166.65,152,PayPal,42:27.4
1643,O-f341cdd1,2091,759,125,22/1/2023,3,218.46,150.63,504.75,84,Afterpay,42:27.4
1644,O-595f7e47,1823,603,196,26/1/2023,1,35.71,9.32,26.39,191,Cash,42:27.4
1645,O-2d1b4fc1,2480,1466,158,2/11/2023,1,69.06,16.58,52.48,126,Visa,42:27.4
1646,O-3bed9682,4216,1112,142,14/6/2023,5,476.37,29.85,2352,106,Visa,42:27.4
1647,O-0c18b6df,154,1205,55,14/5/2023,4,401.53,29.05,1577.07,22,Afterpay,42:27.4
1648,O-7160b00e,255,1260,58,20/3/2023,4,366.57,53.97,1412.31,58,Cash,42:27.4
1649,O-6fa97f15,3272,516,156,5/9/2022,1,392.83,1.99,390.84,144,Cash,42:27.4
1650,O-87a5aaa2,4443,415,169,6/8/2023,4,394.48,131.43,1446.49,56,MasterCard,42:27.4
1651,O-0a473fad,651,458,121,18/6/2022,4,423.34,297.61,1395.75,250,Afterpay,42:27.4
1652,O-edcf4f0f,2026,1126,79,29/9/2022,1,238.16,30.73,207.43,186,Afterpay,42:27.4
1653,O-bad68a67,4063,431,170,12/1/2024,5,91.35,92.63,364.12,245,PayPal,42:27.4
1654,O-9d66c75c,894,991,8,19/11/2024,3,59.21,40.64,136.99,132,MasterCard,42:27.4
1655,O-293f4e42,2267,1094,135,29/1/2024,4,403.83,301.31,1314.01,129,Cash,42:27.4
1656,O-64dcb760,4151,1396,161,13/3/2022,2,292.01,140.43,443.59,118,Afterpay,42:27.4
1657,O-48612904,1662,1168,174,24/6/2023,5,291.99,67.08,1392.87,120,Cash,42:27.4
1658,O-be219e14,3317,714,189,13/2/2023,1,291.51,19.3,272.21,57,MasterCard,42:27.5
1659,O-a8954b7a,6,158,127,1/5/2024,1,469.77,119.75,350.02,243,PayPal,42:27.5
1660,O-a1b9e6ec,3800,1228,32,29/9/2023,4,159.36,128.12,509.32,190,Afterpay,42:27.5
1661,O-0a579878,2643,546,68,24/12/2022,2,12.48,1,23.96,2,Afterpay,42:27.5
1662,O-38992aa9,1382,797,192,25/7/2023,4,312.1,231.45,1016.95,160,Visa,42:27.5
1663,O-10dcdd93,2289,143,77,10/4/2023,4,10.03,7.64,32.48,19,Afterpay,42:27.5
1664,O-e2961d51,4805,212,184,5/7/2022,2,246.52,101.92,391.12,237,Visa,42:27.5
1665,O-94df4d44,1039,646,129,24/4/2023,3,388.17,225.24,939.27,212,PayPal,42:27.5
1666,O-798a7946,716,732,141,22/1/2022,3,196.29,144.02,444.85,124,Afterpay,42:27.5
1667,O-eb571301,4724,417,141,4/6/2023,3,138.51,117.22,298.31,75,Cash,42:27.5
1668,O-f050267f,3905,557,190,11/1/2022,4,288.56,17.49,1136.75,170,Cash,42:27.5
1669,O-3516f241,4562,1141,128,30/9/2022,5,235.55,347.44,830.31,141,Cash,42:27.5
1670,O-ccf8dd66,1486,166,14,26/4/2023,4,345.13,24.08,1356.44,47,Visa,42:27.5
1671,O-7edbdd3a,2326,839,66,27/6/2024,5,50.73,37.43,216.22,206,MasterCard,42:27.5
1672,O-b618371f,704,1470,56,23/8/2022,3,358.64,140.47,935.45,125,Afterpay,42:27.5
1673,O-822e292e,3362,1240,56,15/3/2023,5,340.81,450.82,1253.23,96,Cash,42:27.5
1674,O-255c3774,3099,903,5,30/6/2022,4,38.67,28.53,126.15,32,PayPal,42:27.5
1675,O-42191e8a,4495,267,1,1/12/2024,2,223.93,33.43,414.43,26,Afterpay,42:27.5
1676,O-bec73899,3852,663,168,23/6/2022,5,308.69,396.79,1146.66,167,Visa,42:27.5
1677,O-162d96d0,4570,198,82,16/9/2022,3,97.29,8.28,283.59,118,Visa,42:27.5
1678,O-10314b6c,4337,963,71,27/11/2023,2,183.28,78.85,287.71,23,Visa,42:27.5
1679,O-2646dc7e,1823,1202,191,21/10/2024,2,356.08,196.01,516.15,165,MasterCard,42:27.5
1680,O-0908736e,4142,522,84,25/3/2024,2,384.68,104.15,665.21,106,Visa,42:27.5
1681,O-f70998f5,301,1010,10,4/2/2023,3,257.1,174.22,597.08,127,Cash,42:27.5
1682,O-e34e327d,3977,799,75,16/9/2024,4,196.63,72.93,713.59,20,Visa,42:27.5
1683,O-f0806fed,1128,503,147,3/1/2023,3,451.79,124.5,1230.87,113,MasterCard,42:27.5
1684,O-2363dc92,2979,1186,189,22/3/2023,1,287.43,85.66,201.77,236,Visa,42:27.5
1685,O-476fbbab,3383,1172,77,10/10/2024,3,452.39,286.79,1070.38,219,MasterCard,42:27.5
1686,O-c3879d62,4760,132,184,19/5/2023,4,377.53,148.15,1361.97,88,Cash,42:27.5
1687,O-330e1a52,485,485,44,6/11/2023,2,497.64,205.1,790.18,161,Afterpay,42:27.5
1688,O-1419072b,2412,365,187,18/11/2022,1,74.17,1.28,72.89,86,MasterCard,42:27.5
1689,O-94b5cc51,2932,163,95,8/3/2024,5,381.65,108.56,1799.69,41,Visa,42:27.5
1690,O-e45f5f67,4144,436,26,11/11/2023,2,381.33,27.86,734.8,121,Cash,42:27.5
1691,O-44a6c7b9,2486,648,42,5/5/2024,5,164.22,81.61,739.49,227,Visa,42:27.5
1692,O-c0fb77fd,464,854,67,22/1/2024,3,227.34,168.4,513.62,235,PayPal,42:27.5
1693,O-4d0737b8,2607,1334,61,1/2/2024,2,280,133.36,426.64,17,MasterCard,42:27.5
1694,O-abd232fa,3138,1350,192,11/4/2022,3,85.09,33.61,221.66,111,Afterpay,42:27.5
1695,O-cba956f5,3416,799,45,5/11/2024,2,348.11,82.18,614.04,243,Afterpay,42:27.5
1696,O-24cbf147,2815,878,137,5/12/2023,1,266.59,72.9,193.69,219,PayPal,42:27.5
1697,O-9e366305,3311,268,172,10/11/2023,2,204.17,3.52,404.82,77,PayPal,42:27.5
1698,O-29d8cba4,3948,1399,13,4/5/2023,5,428.84,451.13,1693.07,189,Visa,42:27.5
1699,O-082b1fce,993,637,177,13/6/2023,5,466.62,484.06,1849.04,192,PayPal,42:27.5
1700,O-47560602,3306,1211,41,22/12/2022,4,48.14,52.19,140.37,66,Afterpay,42:27.5
1701,O-b5f627b7,1096,252,9,25/3/2023,4,413.99,170.96,1485,70,PayPal,42:27.5
1702,O-e496181c,2376,438,145,13/10/2024,2,144.58,26.36,262.8,125,PayPal,42:27.5
1703,O-6e58fe10,1566,994,128,9/7/2023,1,74.89,20.64,54.25,21,Cash,42:27.5
1704,O-105ea171,479,1244,45,14/1/2022,4,130.12,105.66,414.82,85,Visa,42:27.5
1705,O-32ace921,3166,558,110,1/12/2023,1,162.43,34.91,127.52,211,Afterpay,42:27.5
1706,O-ab000208,1628,1366,192,15/11/2022,3,322.62,235.56,732.3,149,Visa,42:27.5
1707,O-12011588,3380,526,125,4/6/2023,5,425.63,592.5,1535.65,35,Afterpay,42:27.5
1708,O-23e5c55a,1323,641,153,28/2/2024,4,109.55,71.12,367.08,30,MasterCard,42:27.5
1709,O-f5be5aec,1548,4,118,26/4/2024,1,453.93,124.41,329.52,126,MasterCard,42:27.5
1710,O-a3e48d33,4714,38,3,19/3/2022,3,492.23,208.56,1268.13,14,PayPal,42:27.5
1711,O-49e11447,4299,455,121,7/4/2023,3,289.44,220.48,647.84,65,Afterpay,42:27.5
1712,O-976a7afc,29,656,176,29/11/2024,1,163.28,42.16,121.12,174,Afterpay,42:27.6
1713,O-78139562,1247,666,186,24/7/2023,2,483.89,193.53,774.25,117,Cash,42:27.6
1714,O-967736c2,1710,445,167,5/12/2023,4,379.61,21.52,1496.92,13,MasterCard,42:27.6
1715,O-2a5d5779,4077,67,128,30/7/2023,2,17.17,4.83,29.51,78,Visa,42:27.6
1716,O-ddd7571b,4792,969,44,1/5/2024,3,492.26,348.5,1128.28,29,Cash,42:27.6
1717,O-919fd5b3,1431,535,108,4/7/2024,5,447.51,586.67,1650.88,211,PayPal,42:27.6
1718,O-93bb56a8,3709,1483,67,12/6/2024,1,127.53,26.08,101.45,48,Visa,42:27.6
1719,O-f22daa0e,2773,799,17,11/11/2023,3,308.19,173.28,751.29,208,Afterpay,42:27.6
1720,O-fbc86ef6,2841,1228,71,6/11/2024,2,484.73,74.19,895.27,189,PayPal,42:27.6
1721,O-ac89ba75,50,202,22,18/10/2024,5,280.79,34.56,1369.39,229,MasterCard,42:27.6
1722,O-b8420e27,3355,1091,152,13/11/2022,1,119.78,22.71,97.07,27,Afterpay,42:27.6
1723,O-f4273a4c,2764,1270,188,2/1/2022,3,434.26,331.67,971.11,137,PayPal,42:27.6
1724,O-fc9e0c23,3743,1094,126,16/6/2023,3,212.08,61.53,574.71,122,Afterpay,42:27.6
1725,O-f2f67279,310,1411,146,19/3/2022,1,83.96,19.51,64.45,19,Cash,42:27.6
1726,O-c315908f,2903,946,25,1/4/2023,2,413.1,161.61,664.59,203,Afterpay,42:27.6
1727,O-c19f1d2b,4920,1067,78,29/11/2022,5,486.16,89.33,2341.47,208,Visa,42:27.6
1728,O-0287c9b9,2339,905,44,29/2/2024,4,325.98,19.83,1284.09,115,Visa,42:27.6
1729,O-2bd165ef,3639,752,94,20/6/2024,1,213.11,61.76,151.35,213,MasterCard,42:27.6
1730,O-12256c99,4932,525,52,16/4/2023,5,204.86,126.28,898.02,234,MasterCard,42:27.6
1731,O-dac6b4a9,534,1044,2,28/6/2023,2,311.65,162.61,460.69,185,Cash,42:27.6
1732,O-b77b795b,4927,1445,182,9/7/2022,4,357.97,45.04,1386.84,89,Visa,42:27.6
1733,O-e1ef3f78,1128,670,3,3/1/2023,5,89.32,11.18,435.42,75,PayPal,42:27.6
1734,O-b858763c,571,24,158,8/9/2024,3,190.41,45.4,525.83,2,Cash,42:27.6
1735,O-368414db,259,360,133,14/8/2024,3,257.11,124.73,646.6,12,Afterpay,42:27.6
1736,O-d1ecd24c,2849,159,73,7/3/2023,3,171.89,131.51,384.16,81,Cash,42:27.6
1737,O-d2762f80,4272,397,26,16/5/2023,3,250.63,202.1,549.79,40,Visa,42:27.6
1738,O-4d5b9d79,1358,738,161,2/3/2022,5,292.6,423.08,1039.92,33,Cash,42:27.6
1739,O-8a70cab4,2826,63,185,1/9/2022,1,119.17,27.47,91.7,127,MasterCard,42:27.6
1740,O-be683d51,1695,1390,153,3/4/2023,3,35.49,2.92,103.55,81,MasterCard,42:27.6
1741,O-355a7567,183,738,87,19/11/2023,5,146.27,215.18,516.17,186,Cash,42:27.6
1742,O-c183b170,1240,120,197,8/12/2023,1,240.03,44.53,195.5,46,Afterpay,42:27.6
1743,O-1f86ad96,1889,1310,42,29/10/2023,1,298.29,15.35,282.94,135,Cash,42:27.6
1744,O-3c4a71d3,3058,515,153,22/2/2023,4,145.67,84.44,498.24,155,Afterpay,42:27.6
1745,O-6b3df405,3605,668,32,9/8/2024,5,303.53,391.95,1125.7,103,Cash,42:27.6
1746,O-2b95d3f2,823,1017,42,30/4/2022,3,35.08,24.12,81.12,244,PayPal,42:27.6
1747,O-f72bada3,1763,674,91,16/2/2024,4,210.75,140.1,702.9,148,Afterpay,42:27.6
1748,O-87e63f72,1764,43,58,28/9/2023,1,56.9,14.32,42.58,209,Afterpay,42:27.6
1749,O-a2634e5c,2422,440,141,10/3/2024,2,73.62,9.81,137.43,137,Afterpay,42:27.6
1750,O-53ebf237,3052,928,3,23/6/2023,1,188.78,49.72,139.06,127,Afterpay,42:27.6
1751,O-878b4741,4160,380,117,24/7/2023,5,416.42,201.42,1880.68,223,PayPal,42:27.6
1752,O-c6e0821e,614,1387,121,1/11/2022,3,335.24,276.17,729.55,245,PayPal,42:27.6
1753,O-cf8c5b8a,1303,373,111,30/5/2022,1,47.65,10.42,37.23,52,Cash,42:27.6
1754,O-a42c4180,4087,1483,14,7/3/2024,4,215.47,42.85,819.03,245,Afterpay,42:27.6
1755,O-59e3000b,3982,939,157,26/10/2023,3,380.55,279.11,862.54,126,MasterCard,42:27.6
1756,O-2a4fe040,1444,479,86,14/5/2022,2,213.39,31.34,395.44,84,MasterCard,42:27.6
1757,O-3d3141a8,1401,916,38,13/11/2024,4,132.28,98.72,430.4,85,PayPal,42:27.6
1758,O-4de9d956,71,297,187,20/10/2022,3,370.13,52.13,1058.26,235,Cash,42:27.6
1759,O-dbd5044f,2612,371,94,2/1/2022,3,495.93,128.36,1359.43,232,PayPal,42:27.6
1760,O-b65407a2,4966,550,43,6/10/2022,5,320.05,276.97,1323.28,34,Visa,42:27.6
1761,O-48ab2be2,193,778,23,6/1/2023,1,442.48,115.54,326.94,242,MasterCard,42:27.6
1762,O-db1648f7,878,916,49,8/10/2024,3,487.3,345.89,1116.01,24,Visa,42:27.6
1763,O-45538110,4884,1221,35,23/2/2024,1,213.39,50.19,163.2,152,Afterpay,42:27.6
1764,O-f0e7dd4a,4868,303,98,5/10/2023,2,14.76,2.13,27.39,7,Cash,42:27.6
1765,O-2832012d,2319,1134,199,9/7/2024,5,461.39,167.04,2139.91,12,PayPal,42:27.6
1766,O-052f544d,389,1376,90,19/1/2023,1,412.07,64.47,347.6,215,Visa,42:27.6
1767,O-1c6d8382,2899,372,175,3/12/2022,4,354.69,118.08,1300.68,249,MasterCard,42:27.7
1768,O-f14a5f5f,3440,1131,84,26/3/2022,5,344.17,129.2,1591.65,6,Cash,42:27.7
1769,O-bb1046eb,3781,898,4,30/4/2024,5,222.81,163.49,950.56,83,MasterCard,42:27.7
1770,O-8d175fea,4434,1089,48,19/4/2022,1,110.58,32.06,78.52,140,MasterCard,42:27.7
1771,O-bb4c94b3,1196,899,26,31/8/2023,1,452.78,104.86,347.92,226,Visa,42:27.7
1772,O-fd8b5c3a,2829,275,170,2/7/2023,3,349.8,2.64,1046.76,146,Cash,42:27.7
1773,O-169b53bb,4565,764,176,30/6/2024,1,483.97,2.85,481.12,236,PayPal,42:27.7
1774,O-c291e261,4701,47,149,18/2/2022,3,400.05,27.21,1172.94,225,Cash,42:27.7
1775,O-bebcbfe4,3019,1155,200,16/11/2023,5,238.45,190.52,1001.73,237,MasterCard,42:27.7
1776,O-c31ae5b7,3524,1259,109,6/11/2022,2,139.25,75.83,202.67,101,PayPal,42:27.7
1777,O-29009af6,3761,845,170,29/6/2024,1,304.58,68.22,236.36,128,MasterCard,42:27.7
1778,O-69156835,4527,579,37,29/1/2024,2,127.53,66.09,188.97,52,MasterCard,42:27.7
1779,O-49a23751,3830,1142,90,21/1/2022,4,111.9,65.08,382.52,128,Afterpay,42:27.7
1780,O-ecc4197e,3000,263,163,27/9/2022,4,478.51,371.89,1542.15,196,Afterpay,42:27.7
1781,O-4aa5b1c7,4784,318,22,18/11/2024,1,206.31,56.83,149.48,156,MasterCard,42:27.7
1782,O-84f6a87c,1308,588,24,9/9/2023,5,380.86,419.23,1485.07,197,PayPal,42:27.7
