web_activity_key,customer_key,date_key,session_id,page_views,duration_seconds,converted,created_at
957,3914,2024-06-14,a55e09bb-d2f7-41d0-8cf4-7eea34fe3115,6,101,1,2025-07-23 23:42:39.778960
958,1169,2024-08-23,57b3e8fb-bf72-4aa4-8db7-9f26750c6357,6,531,1,2025-07-23 23:42:39.779450
959,2721,2024-10-13,6e719103-dea3-4ac3-a8bb-6f54139a1547,1,889,0,2025-07-23 23:42:39.780009
960,3049,2022-12-25,ad2dc02d-cdb1-4ccb-9f6f-ec2138e4f840,2,373,1,2025-07-23 23:42:39.780512
961,1977,2022-05-14,b052e39d-4de5-4a06-8db3-1b04178d4059,11,762,0,2025-07-23 23:42:39.781063
962,1307,2024-07-16,7b04900d-8a03-4e55-9b7a-a3492f9043b7,2,698,1,2025-07-23 23:42:39.781577
963,2766,2022-04-20,0d344530-6f8c-4eaa-a2f7-d8ba6766d9b0,1,127,1,2025-07-23 23:42:39.782123
964,1145,2022-09-26,08df7297-fbc5-46de-8652-3b6eabf421aa,8,873,1,2025-07-23 23:42:39.782626
965,1894,2022-03-29,8fa4e544-b1b1-4f3a-a596-e9a638422eb6,11,271,0,2025-07-23 23:42:39.783238
966,2596,2022-07-20,b5647306-cb60-4da7-a010-bad722d3d8ba,8,773,0,2025-07-23 23:42:39.783744
967,1426,2023-12-31,9ac8b21b-f75f-4402-82b8-7a96cebb7565,1,459,1,2025-07-23 23:42:39.784287
968,3290,2023-12-26,4cabc9fa-0714-4c2f-b3fd-be087684aa1b,15,896,0,2025-07-23 23:42:39.784874
969,485,2024-01-22,5f4b7f45-f8aa-4469-9ab2-b9517206bb83,5,482,0,2025-07-23 23:42:39.785389
970,4972,2022-06-29,0be9527b-f281-47b7-8497-b4e6b48c5cf0,3,249,1,2025-07-23 23:42:39.785932
971,2653,2024-12-12,2e29a9c2-16f5-4031-99f2-ccdc7b003b48,10,733,1,2025-07-23 23:42:39.786436
972,2152,2022-10-07,95a5e508-102b-4b12-8ec8-b3a99b92ceb0,3,206,1,2025-07-23 23:42:39.786997
973,123,2023-04-05,c3845354-fdf9-43c3-a0f9-d6037b80e749,10,796,0,2025-07-23 23:42:39.787513
974,1725,2022-11-24,bc6ff78f-93b8-4e36-81c9-9b8d11c5f4c6,12,428,0,2025-07-23 23:42:39.788076
975,1905,2024-08-27,128ba0e8-10db-4f7a-962e-489bfaea6d03,15,561,0,2025-07-23 23:42:39.788580
976,2431,2023-06-23,89d279cc-2f9a-4400-b07b-5f2522b3524b,15,359,0,2025-07-23 23:42:39.789148
977,41,2022-08-18,af183e59-1f50-4240-b2ba-7b966eb07c5d,5,204,0,2025-07-23 23:42:39.789649
978,2246,2023-03-16,722b5741-dc37-410e-abdc-7d1fdca69907,7,397,0,2025-07-23 23:42:39.790303
979,3578,2024-02-02,ecda3da8-48c5-4be6-b2f4-287ac0dd3d7b,5,755,0,2025-07-23 23:42:39.790860
980,1218,2022-12-02,a193ab8d-17e2-4219-b48d-1f5db6e41bf1,7,137,1,2025-07-23 23:42:39.791391
981,1336,2023-10-31,454dca9b-7670-4901-be0d-581b143a4ddb,4,778,0,2025-07-23 23:42:39.791934
982,3065,2023-01-05,4bf55280-19b4-49f5-8f9c-6c930373414a,6,780,0,2025-07-23 23:42:39.792442
983,4550,2022-02-24,4b2dd80c-3d1d-4006-ae64-705396ea7a88,4,108,1,2025-07-23 23:42:39.792989
984,2796,2024-03-05,94905d34-87ab-40fc-8c91-a6387e6ae9d5,3,742,1,2025-07-23 23:42:39.793508
985,1041,2024-10-25,a75feb59-4d89-4571-8c4b-26e1bdea6239,13,90,1,2025-07-23 23:42:39.794058
986,1843,2023-04-10,62a9f88e-8c47-4f70-9400-af26e6a87931,2,777,0,2025-07-23 23:42:39.795013
987,4371,2024-05-16,3f30be83-55fb-4444-977a-6ab4090af0a7,2,786,0,2025-07-23 23:42:39.795580
988,1449,2024-07-22,f4f08c3b-64da-430a-818f-6a701b892b66,4,480,0,2025-07-23 23:42:39.796138
989,2548,2023-04-14,629a2ac9-3fee-480a-8cfa-d0d1c8cf205f,13,75,0,2025-07-23 23:42:39.796643
990,3673,2022-04-22,ba024680-cfd4-49f3-92a4-1c4f39dedf56,14,354,0,2025-07-23 23:42:39.797217
991,2658,2024-07-13,927edc72-0277-48fe-b063-17016ccefa4b,14,529,1,2025-07-23 23:42:39.797821
992,1752,2022-04-26,c39135e5-efa0-4470-af0e-0df8d69e4ae8,7,586,1,2025-07-23 23:42:39.798343
993,2827,2023-07-21,3a367e12-d0f2-4a08-bd6d-b2b64c65596e,12,833,1,2025-07-23 23:42:39.798973
994,2315,2023-08-30,4b8be833-0985-455f-bfd8-ae5a9e51179b,7,563,1,2025-07-23 23:42:39.799520
995,1243,2022-09-03,643ccfdd-c44a-47cb-9799-0022ca840f56,15,100,1,2025-07-23 23:42:39.800088
996,3300,2024-01-16,69525858-aa3a-4e57-870e-34611da20e67,5,112,1,2025-07-23 23:42:39.800597
997,2873,2024-04-14,d5205d47-108e-47ea-a9df-ae555d4fb1fc,5,769,0,2025-07-23 23:42:39.801143
998,595,2023-08-20,261ea85c-82fb-4165-aeaf-164fef531958,2,565,1,2025-07-23 23:42:39.801646
999,3878,2024-09-18,e9bed4a3-8f0c-4266-969a-de8dca61697b,15,374,0,2025-07-23 23:42:39.802218
1000,53,2023-12-13,57458c43-9a37-4a9b-87a6-9317ad9bfe97,11,815,1,2025-07-23 23:42:39.802722
1001,4332,2022-11-29,a54b3cda-f001-4f1d-b567-09d357db9e48,15,363,1,2025-07-23 23:42:39.803271
1002,4916,2022-04-30,0cee44e0-30b5-4c20-834f-e371c9f8737a,8,592,0,2025-07-23 23:42:39.803806
1003,1354,2024-04-20,c158c8f8-114b-47d7-b092-b027c8e16a20,4,490,1,2025-07-23 23:42:39.804326
1004,3546,2022-02-24,51e580bd-c4ad-4a6b-8bdf-fad5b9a650fb,2,414,1,2025-07-23 23:42:39.804866
1005,3561,2022-09-17,533bc9b9-621c-4c72-b0f8-d38267fc5d12,8,251,0,2025-07-23 23:42:39.805377
1006,2644,2022-08-12,f76d3e32-68eb-4a1b-821f-74b2a7e806a6,15,734,1,2025-07-23 23:42:39.805934
1007,4706,2024-10-12,9a008cfa-6855-4b71-918b-61cbe054f813,8,165,1,2025-07-23 23:42:39.806439
1008,3826,2022-10-07,a487e79e-a140-4b5f-b711-3094c535bc13,10,357,0,2025-07-23 23:42:39.806999
1009,2620,2022-10-23,7aaa2846-bce0-4bc5-90bb-35c97815ad74,10,185,0,2025-07-23 23:42:39.807513
1010,3997,2022-01-07,e69485ac-542a-47c5-b7e4-3b45a8b5f327,14,698,0,2025-07-23 23:42:39.808060
1011,4550,2023-06-26,5b5bcc46-a8d3-45c3-8750-0643904d4fe1,8,44,0,2025-07-23 23:42:39.808549
1012,3037,2024-05-12,6dd3637f-970e-427f-8cb2-369b486003cd,10,330,0,2025-07-23 23:42:39.809140
1013,2552,2023-07-13,809cfb31-097a-437f-b0db-06bbbde0f468,15,801,1,2025-07-23 23:42:39.809661
1014,3144,2023-02-13,cb67945e-9e58-4d34-80fb-941a8965fce5,13,40,0,2025-07-23 23:42:39.810224
1015,4263,2023-12-07,f07eaa5b-b50b-4208-964e-f5a6e18e935e,3,80,1,2025-07-23 23:42:39.811074
1016,2136,2022-07-29,2151eb73-1633-4f97-abf6-fe5ff33fb175,4,872,1,2025-07-23 23:42:39.811944
1017,3475,2023-12-29,82273eb4-fb9d-42d7-b014-8186f2740cfe,11,623,0,2025-07-23 23:42:39.812844
1018,701,2022-05-02,d726b098-8766-4322-a54d-8fde0a01e271,10,341,0,2025-07-23 23:42:39.813707
1019,693,2023-12-26,1ffa7d29-5076-4e93-b4af-07c10b570f5d,12,489,1,2025-07-23 23:42:39.814595
1020,659,2023-01-30,d6700f7d-059b-4190-999c-37be418ca8e9,3,365,0,2025-07-23 23:42:39.815257
1021,3689,2024-11-18,1afba5b1-a3ae-42b4-810a-daa4f8772882,2,87,0,2025-07-23 23:42:39.815823
1022,2149,2022-08-03,3afd18e3-f948-44c2-a289-2bb0ba56bca8,9,498,0,2025-07-23 23:42:39.816375
1023,2094,2023-02-20,0ee45497-0ea9-41a4-b119-072d1f70a435,4,836,0,2025-07-23 23:42:39.816961
1024,321,2024-12-08,fba7fe6c-9640-4612-a2d5-2e0b744eb49a,6,713,0,2025-07-23 23:42:39.817489
1025,1281,2022-12-24,301977da-e521-494a-8286-bf20c42f8ae0,10,38,1,2025-07-23 23:42:39.818081
1026,2179,2024-03-26,31ae5d9c-3d6f-434b-8087-87029aae9b2c,6,65,0,2025-07-23 23:42:39.818630
1027,3268,2024-01-24,8d7c7c66-3c72-4408-ac23-13aafd21e9f9,9,46,0,2025-07-23 23:42:39.819213
1028,1494,2023-05-10,af0f1b66-0551-4293-9ec1-5ed990b0e9a3,3,88,1,2025-07-23 23:42:39.819709
1029,4288,2022-06-18,4f64062c-5386-4fab-ba32-b0e9bfb7e643,13,828,1,2025-07-23 23:42:39.820281
1030,2389,2022-10-13,d33a6d60-45b8-4153-bec1-699eb561eb19,13,697,1,2025-07-23 23:42:39.820934
1031,1246,2024-10-20,e3cd7b75-a9b3-4e51-ae7c-9c137e7c97bd,12,532,0,2025-07-23 23:42:39.821488
1032,1693,2023-12-21,7cc23372-b49c-43b8-813b-00ae7e5dcdc1,8,827,1,2025-07-23 23:42:39.822093
1033,403,2024-07-19,8af9eefc-70ca-4870-b9d4-15779ca1efa0,2,401,0,2025-07-23 23:42:39.822610
1034,3505,2023-04-16,86fe4c24-478a-48eb-a92e-51fc0e660da9,6,856,0,2025-07-23 23:42:39.823210
1035,4731,2024-07-28,a194488d-3c84-4fec-ab33-e8238d76a6f3,9,540,0,2025-07-23 23:42:39.823728
1036,2746,2024-02-05,d2afac6c-4c6d-476f-9689-9e9499fe4f84,13,253,1,2025-07-23 23:42:39.824312
1037,3817,2024-03-14,ca2ff749-2e38-470e-ad3a-2c26fb10cf36,1,534,1,2025-07-23 23:42:39.824874
1038,2311,2023-01-28,e798e8c4-5b35-4ecf-b43c-e5a389c04388,14,92,0,2025-07-23 23:42:39.825429
1039,1017,2023-04-17,49db306f-e7d0-4bbf-8bcd-376d7715b3ba,2,739,1,2025-07-23 23:42:39.826010
1040,34,2024-10-13,ab100f12-3995-403c-8fb8-d5e240763603,4,723,1,2025-07-23 23:42:39.826531
1041,2603,2023-10-29,07662187-91a9-4b14-a158-96710a70d4f7,12,715,0,2025-07-23 23:42:39.827110
1042,4045,2024-02-08,4757175d-6d22-4aa1-a3b0-47ca34d7b97a,7,856,0,2025-07-23 23:42:39.827619
1043,1334,2024-01-10,ee209ce8-a067-4e4e-9a7f-ca3e1fc815bc,9,180,0,2025-07-23 23:42:39.828196
1044,586,2022-01-13,bb85abb7-360a-4816-a173-01e5d03d4fa0,6,770,1,2025-07-23 23:42:39.828723
1045,3824,2024-05-31,8fae577d-65ba-4c2d-8cd5-f346ba97ae15,4,280,0,2025-07-23 23:42:39.829441
1046,572,2023-04-13,290e1a5e-2aff-486b-924f-fc006ec037e6,7,516,1,2025-07-23 23:42:39.830236
1047,2343,2023-01-15,932f405c-3095-4f68-bf9d-cc69f5b9034b,7,453,0,2025-07-23 23:42:39.831019
1048,3596,2024-07-27,db685510-5f80-4e49-a691-56a7f47b2a99,14,688,0,2025-07-23 23:42:39.831802
1049,2409,2022-08-08,46ffd5d9-e3c1-427b-b757-f4657cb64202,3,505,1,2025-07-23 23:42:39.832579
1050,1115,2022-10-16,8fac79f7-92bc-40d9-b077-1a5208aaddbf,8,534,0,2025-07-23 23:42:39.833385
1051,3682,2024-01-08,ff5379fa-ed5a-4b31-8a7e-3a647346c104,4,291,0,2025-07-23 23:42:39.834193
1052,3900,2022-05-25,a045a12d-67e7-4e15-a2fe-d8b2babee18d,9,364,1,2025-07-23 23:42:39.834964
1053,124,2023-04-23,b5bafa20-f397-4b64-8b37-b6787dcb531e,7,287,1,2025-07-23 23:42:39.835703
1054,4973,2023-02-17,e9f42916-a207-44da-adb4-4ee068c39bd8,12,202,1,2025-07-23 23:42:39.836630
1055,3992,2022-08-20,4375765a-fba7-4d7f-8e02-f02aa4014e50,12,74,1,2025-07-23 23:42:39.837472
1056,4060,2024-12-21,11a7937a-07db-4739-8c51-f63b12014ea4,13,143,0,2025-07-23 23:42:39.838504
1057,422,2024-09-10,111cc496-53d3-4609-88f2-a2b0419b72a4,5,792,1,2025-07-23 23:42:39.839637
1058,3627,2022-01-02,ce701611-a7ad-4a4d-bb67-36f767889d16,1,71,0,2025-07-23 23:42:39.840672
1059,2465,2022-06-07,44878948-d016-42a5-ae92-6c127f339eff,1,448,1,2025-07-23 23:42:39.841554
1060,1735,2023-06-30,f5e7fb4d-e4fe-4e99-af94-1fbbe1e2ae14,3,526,1,2025-07-23 23:42:39.842352
1061,1308,2022-09-28,a9a0764b-e176-4e0f-9623-0e24c22a8de3,3,692,1,2025-07-23 23:42:39.843305
1062,1098,2022-02-15,ce0de95c-3cf1-468b-99d3-a8f4a0400195,5,249,1,2025-07-23 23:42:39.844284
1063,4570,2022-09-05,7fee9ad9-51c4-491b-9573-fe936a547228,3,280,0,2025-07-23 23:42:39.845210
1064,3642,2023-10-16,a3e03df7-0e3f-45e1-a034-f3c3d92f8ad0,1,878,1,2025-07-23 23:42:39.846262
1065,2797,2024-06-12,09525423-3cb3-4f80-b2a8-cbe2393a9046,6,344,0,2025-07-23 23:42:39.847243
1066,3800,2024-04-01,8a2ff76c-00bf-40d3-8937-c1adf884659f,2,72,1,2025-07-23 23:42:39.848247
1067,3033,2023-05-31,61146921-647a-49c3-a067-f2201376ebb0,11,188,0,2025-07-23 23:42:39.849218
1068,4927,2023-08-23,c5256943-8b93-4dd9-b133-1e0ffeaa00f9,10,798,0,2025-07-23 23:42:39.850154
1069,3212,2024-09-27,ae1b6717-d4e5-41d5-9db9-3d63b16d5a29,6,134,0,2025-07-23 23:42:39.850818
1070,2897,2023-10-15,f7d388a9-d628-48f2-b2b7-dc1f1c94271c,14,285,0,2025-07-23 23:42:39.851457
1071,4550,2022-11-13,ed9f81c2-5d3f-4fdb-9aae-cf3fea640f78,7,243,1,2025-07-23 23:42:39.852107
1072,1919,2022-11-03,cb2e76d5-7637-4d84-bfa9-a15c8b7fbd3e,3,726,1,2025-07-23 23:42:39.852785
1073,4688,2022-09-17,276a93ab-2e1b-47ff-9131-4c049a859fcf,10,258,1,2025-07-23 23:42:39.853456
1074,103,2022-06-05,59a7e8e5-3c69-45d7-b0d2-5b33f310ec68,2,480,0,2025-07-23 23:42:39.854127
1075,387,2022-07-05,f73561bb-6221-4ac7-96fa-27d32be989eb,7,732,1,2025-07-23 23:42:39.854740
1076,3441,2024-07-05,76346d5f-40bb-4d75-b193-adbdb600f5ed,10,46,1,2025-07-23 23:42:39.855455
1077,1467,2024-08-08,3db505e1-93ee-49b5-84ac-9c2a720b44f3,11,286,0,2025-07-23 23:42:39.856254
1078,1728,2024-07-02,894f307b-d958-4dbf-bd52-67e18ddd093a,4,661,1,2025-07-23 23:42:39.856895
1079,4913,2024-03-21,aba5bced-640f-4bcf-a8de-788739d0b478,3,303,1,2025-07-23 23:42:39.857466
1080,3441,2023-11-25,d941d49e-33b0-44fd-a6c7-f2fc55c0d58d,4,310,0,2025-07-23 23:42:39.858129
1081,890,2022-11-15,8f9082c2-c154-44e4-a19d-954ecc285305,8,795,1,2025-07-23 23:42:39.858654
1082,1391,2023-05-29,a9aa8afe-1087-42e3-be96-51d7c745b00b,9,730,1,2025-07-23 23:42:39.859199
1083,829,2022-12-11,a0ac8440-1ac2-4bae-8b84-90b850dca65d,10,502,1,2025-07-23 23:42:39.859795
1084,931,2022-12-27,51c9ae3f-0bcc-43b5-ab00-23dd2c274b47,11,422,1,2025-07-23 23:42:39.860340
1085,4030,2022-10-21,82a832e4-3183-4baf-be1d-c06b68746a5f,3,645,0,2025-07-23 23:42:39.860890
1086,656,2022-08-17,4b3f068e-8a9c-453f-b13d-813e2cae8e91,4,547,0,2025-07-23 23:42:39.861418
1087,3064,2022-07-22,0cede979-b867-45ee-bad2-8e4ae0b3856a,5,371,1,2025-07-23 23:42:39.862004
1088,550,2023-09-12,03a9b2bd-061e-4eeb-8d9a-66e2fd83d283,14,873,0,2025-07-23 23:42:39.862522
1089,837,2022-11-25,95135dbb-061e-4dc7-b396-7fc7a234a162,10,312,1,2025-07-23 23:42:39.863091
1090,719,2022-11-14,f5e5823d-4ecf-4c92-8146-0f17b8c7e3e8,13,364,0,2025-07-23 23:42:39.863607
1091,1897,2023-11-26,fcbfd1c8-1748-4928-9894-01c385d4c8d6,6,431,1,2025-07-23 23:42:39.864180
1092,3869,2023-05-05,51d0d786-f93a-4bb2-9a39-8c309210b9e1,11,555,1,2025-07-23 23:42:39.864695
1093,2771,2023-09-15,7ac0f9f7-6223-4622-b7f8-87ba348c09f3,14,432,0,2025-07-23 23:42:39.865292
1094,3051,2022-09-06,74678966-638d-4203-a8fb-693e9a2bf715,1,743,1,2025-07-23 23:42:39.865833
1095,4268,2022-12-08,00f05651-cc7e-4a6d-aee8-1efb4415cb20,3,392,0,2025-07-23 23:42:39.866358
1096,2508,2023-01-24,3bcce729-9cf9-45da-bd28-bfc852f5346d,9,817,1,2025-07-23 23:42:39.866980
1097,4310,2023-12-25,b8d7b725-6083-4f2d-a3eb-91b06ae0b4ec,10,44,1,2025-07-23 23:42:39.867495
1098,2259,2022-08-05,6461c65b-b057-410a-9e8f-d285142ed06c,9,462,1,2025-07-23 23:42:39.868054
1099,681,2023-03-09,be73674a-1282-4233-aed5-71261f3de94f,14,179,0,2025-07-23 23:42:39.868576
1100,2355,2023-05-25,25da1c96-17f5-4769-88be-eff5602dc3e8,4,424,0,2025-07-23 23:42:39.869176
1101,1232,2022-08-01,fd6de39a-92f5-41ec-b0a1-21ba252b8501,10,728,0,2025-07-23 23:42:39.869689
1102,2756,2024-10-24,5877f40e-fb0e-494a-84f2-e5215b97e1ca,8,310,1,2025-07-23 23:42:39.870260
1103,2875,2023-10-25,8027b726-4ccc-44d7-9358-1856c9fdfab0,6,101,0,2025-07-23 23:42:39.870798
1104,834,2023-10-11,35860715-7a72-4ca5-b6d2-0885bc3fd285,1,837,0,2025-07-23 23:42:39.871322
1105,1163,2023-01-01,1109efbc-d507-4eb2-b29e-9932f7a3165f,7,63,1,2025-07-23 23:42:39.871869
1106,4182,2023-06-20,33a1a04d-8a1a-4b11-8e05-70f4eb10cad0,13,873,1,2025-07-23 23:42:39.872396
1107,2907,2022-10-21,908a85d9-c90e-4926-8b33-456aff600586,6,56,1,2025-07-23 23:42:39.872951
1108,3572,2022-08-18,3fdbb8ec-dbed-45c7-a55d-99edc576750f,13,578,0,2025-07-23 23:42:39.873471
1109,3262,2024-01-02,b99a66cc-8071-4b15-9c32-49d049d841ba,9,269,1,2025-07-23 23:42:39.874042
1110,413,2024-04-29,d63c7071-538b-4ae9-aff2-554bb3744777,8,474,1,2025-07-23 23:42:39.874563
1111,1799,2022-01-31,c1e25b23-017b-493f-bd94-071ffaa6ab2e,4,89,1,2025-07-23 23:42:39.875124
1112,607,2024-09-16,0a942ece-b11a-476d-9b29-868331a75670,4,630,0,2025-07-23 23:42:39.875647
1113,598,2022-02-27,36312a69-fd45-458b-99f4-6c44f1b9d1ae,14,222,1,2025-07-23 23:42:39.876195
1114,1887,2022-10-20,63179faf-0b32-4aa0-84ee-6cc701e51148,7,456,1,2025-07-23 23:42:39.876718
1115,1943,2022-06-04,0cab9dad-4406-4ae8-994f-e9fdcda3daf8,12,320,0,2025-07-23 23:42:39.877388
1116,2433,2024-12-25,2e8dab6e-6246-4157-9c72-d91c8a51b052,6,585,0,2025-07-23 23:42:39.877986
1117,4036,2022-10-12,10c689ac-fcdc-486d-910a-f3875b8c6771,5,119,1,2025-07-23 23:42:39.878508
1118,3041,2024-07-10,35e4a466-9007-4d79-8887-55c03e1e67cf,15,604,0,2025-07-23 23:42:39.879224
1119,1396,2024-09-29,05526fe4-e40d-4efd-9434-f09dac2c2d1e,4,550,0,2025-07-23 23:42:39.879832
1120,3169,2024-09-16,0cbe9e7c-fd00-4940-8ddb-8b5d5e2109f7,13,844,1,2025-07-23 23:42:39.880419
1121,1698,2022-10-05,d7da8950-b048-4f62-8fda-16c921ca394d,9,757,1,2025-07-23 23:42:39.881066
1122,863,2024-02-05,24644f51-4d1b-436f-ac77-8350dc6ee7df,4,896,1,2025-07-23 23:42:39.881627
1123,2498,2023-11-16,0fbafb06-322c-43f9-84b0-78dbe1c0a949,7,389,1,2025-07-23 23:42:39.882199
1124,2397,2024-02-03,9cff5d6e-b83d-4e80-b529-ef38cec6ceaf,14,669,1,2025-07-23 23:42:39.882727
1125,4688,2024-12-18,0dd6df75-9a09-440b-bb4a-ac8d3177d812,12,583,1,2025-07-23 23:42:39.883287
1126,4081,2023-02-03,3d4e48f4-2094-4fa4-acd0-65726470405b,8,88,0,2025-07-23 23:42:39.883828
1127,2510,2022-07-03,abb8dd0c-ea2f-4a4d-b6d2-14f241553b22,14,777,0,2025-07-23 23:42:39.884364
1128,3926,2024-04-21,101c05c8-b7ce-4fb4-ab77-9c484a70721c,10,770,1,2025-07-23 23:42:39.884923
1129,348,2023-07-05,2d181418-858f-41cd-a15f-0df30a7fbcdf,2,657,1,2025-07-23 23:42:39.885430
1130,2833,2022-07-19,78887be6-32d6-483e-af1b-cf9524627212,15,510,0,2025-07-23 23:42:39.885968
1131,134,2022-03-15,387daa1f-58be-4b03-bb16-9bc3a69dbdcd,8,880,0,2025-07-23 23:42:39.886484
1132,4446,2024-04-13,f0abc70a-12e1-48ed-98ed-0beb5e2de550,1,757,1,2025-07-23 23:42:39.887136
1133,1129,2022-10-26,8807c5bf-9182-45f0-b4f0-167ba7c12a4f,7,351,0,2025-07-23 23:42:39.887643
1134,3261,2024-05-19,9d631e0b-196f-4c4f-ba20-254a96df984d,11,139,1,2025-07-23 23:42:39.888258
1135,538,2024-10-02,fb25784e-5eb2-4f07-bf04-aa4bae1d2d4b,12,670,0,2025-07-23 23:42:39.888845
1136,3084,2024-05-29,db9bbdd9-88dc-4a33-86e7-1901d27b8b4a,5,811,0,2025-07-23 23:42:39.889469
1137,1200,2024-10-21,15fdf62d-8738-48c2-a9c6-7b48364b68c5,11,586,1,2025-07-23 23:42:39.890021
1138,1830,2022-11-06,8f6405e9-582e-4875-b42d-44f0d6de175e,5,89,1,2025-07-23 23:42:39.890533
1139,1908,2023-11-02,bb5f5c20-a3f4-40e6-b9a1-cbcda86280e4,13,119,1,2025-07-23 23:42:39.891128
1140,3399,2022-07-10,7365478e-4fb5-499c-aa18-c41dba39fc1b,6,799,1,2025-07-23 23:42:39.891660
1141,504,2022-12-31,bd79b95d-c9e4-4cd3-a9d4-cdd09c0812b3,14,368,1,2025-07-23 23:42:39.892246
1142,1218,2023-12-21,0e56d34b-7030-4353-9584-949ec9df2e28,4,750,1,2025-07-23 23:42:39.892785
1143,142,2022-12-23,4ab79bce-d887-4394-b883-b5da027fcc66,9,465,1,2025-07-23 23:42:39.893322
1144,881,2023-02-16,2217e2eb-08f5-4a80-8f80-04ea72c47cfe,3,783,0,2025-07-23 23:42:39.893864
1145,3280,2024-02-18,8d4119c4-0c5a-4ecd-847c-0c7e8d75b617,3,236,0,2025-07-23 23:42:39.894376
1146,4524,2022-08-06,0afaeaaa-746a-4e32-9ccd-4728665ea695,4,275,0,2025-07-23 23:42:39.894922
1147,34,2022-05-31,fa13c748-2b0f-4d7c-9db4-889c3c2a943d,11,704,1,2025-07-23 23:42:39.895422
1148,873,2023-02-12,28e758b5-fafd-4049-92c3-2b7b8cf4738c,6,306,1,2025-07-23 23:42:39.895949
1149,1082,2024-10-17,a73864fc-bea4-40bb-a7ac-688c668ff653,2,56,1,2025-07-23 23:42:39.896476
1150,2238,2022-12-18,fd391694-70ff-413c-8f9b-b6adaca1c26a,4,470,1,2025-07-23 23:42:39.897025
1151,3006,2022-12-03,8cbc131e-ce42-414e-a7eb-49e4cb87a95c,4,105,0,2025-07-23 23:42:39.897550
1152,3371,2022-07-12,bd663bad-3738-47fd-9068-0b9bfe9b178b,4,698,0,2025-07-23 23:42:39.898103
1153,2812,2024-10-15,cf1c2816-e239-49e7-ab6c-8b3166e8bca5,11,412,0,2025-07-23 23:42:39.898605
1154,1382,2023-08-30,39723469-b848-4fba-b3eb-4641b537b6ab,7,482,0,2025-07-23 23:42:39.899174
1155,3302,2024-10-08,5cafd97e-1846-439a-a0f7-25e66cd94daf,11,43,0,2025-07-23 23:42:39.899690
1156,4421,2024-10-04,a38994f6-3f1f-4302-92ec-852bf116a176,6,853,0,2025-07-23 23:42:39.900234
1157,4622,2023-03-10,f9e0d190-5d9a-48a6-b941-9c41a797047c,2,238,0,2025-07-23 23:42:39.900736
1158,1040,2024-10-09,176b8038-738c-4f36-a13d-aa6307919919,10,76,0,2025-07-23 23:42:39.901335
1159,1240,2022-03-17,9c623cd5-add1-4833-a48d-8ddf844a01c9,3,392,1,2025-07-23 23:42:39.901879
1160,1284,2024-04-10,6ac21a09-8ba1-4be9-9f6a-2512d68a7413,4,613,0,2025-07-23 23:42:39.902430
1161,304,2023-03-05,a4061d74-fa1c-45cc-859c-ac0caf0d8bdd,10,649,0,2025-07-23 23:42:39.903299
1162,4064,2024-12-26,0b090a1c-feaf-4f10-bb8d-16263a12b6da,12,158,1,2025-07-23 23:42:39.904104
1163,4934,2023-02-17,7e2c6565-1126-4f7c-aae8-22ec6ecf458c,1,442,0,2025-07-23 23:42:39.904921
1164,2488,2024-07-20,f759959e-8b19-4185-b30e-5c0bb57b7c43,12,251,1,2025-07-23 23:42:39.905733
1165,2959,2022-10-12,29902332-4921-4158-9ab7-bf464a2b6d69,4,160,1,2025-07-23 23:42:39.906533
1166,1548,2023-11-18,0493e0c5-0ef8-4a14-854f-9ed133838a6e,11,403,1,2025-07-23 23:42:39.907392
1167,3004,2023-11-10,9269c0e3-e1a3-45fd-9366-f61e75613d23,12,431,0,2025-07-23 23:42:39.908228
1168,4112,2024-06-30,0d04adee-5cf0-4506-ae4d-f82416cb6b4b,7,265,1,2025-07-23 23:42:39.909121
1169,3058,2024-09-09,4409c5bf-e354-49db-8dda-cb881898bcf1,12,467,1,2025-07-23 23:42:39.909922
1170,2381,2023-06-18,f93c6264-529e-4908-9c22-6e3377d68c3e,1,452,0,2025-07-23 23:42:39.910931
1171,945,2024-10-12,25eb3ecb-c75d-45a0-a2a1-6aca2f162665,13,874,1,2025-07-23 23:42:39.911782
1172,4272,2022-04-30,13b44237-b75a-418d-bf55-3a0bc6af8882,1,365,0,2025-07-23 23:42:39.912571
1173,4432,2023-06-20,a96686a2-5656-4109-9d7c-345f7e01ac7a,14,751,0,2025-07-23 23:42:39.913403
1174,1304,2024-02-16,9e1706e2-6d54-4ead-821e-3c803606ecc0,3,750,0,2025-07-23 23:42:39.914235
1175,4023,2023-07-28,76b11bb7-1259-427c-a261-812e8d94ce84,6,191,0,2025-07-23 23:42:39.915143
1176,4900,2022-05-19,14686fff-e016-470f-ba63-d64585a5077a,8,383,0,2025-07-23 23:42:39.915965
1177,2397,2022-09-08,a4ea3512-a45e-4fb1-a6fc-49bdffda0b5a,10,266,0,2025-07-23 23:42:39.916793
1178,1845,2022-08-07,ba4b0ac6-273d-4489-b9fc-d015d8439630,14,835,0,2025-07-23 23:42:39.917594
1179,4307,2024-07-14,8ec2dfb9-3f3d-457e-b7c9-3dcb8b609aea,7,887,0,2025-07-23 23:42:39.918515
1180,1576,2024-04-12,8a6c7301-95b6-43a9-9f94-5276b18a7f3a,11,692,1,2025-07-23 23:42:39.919346
